	Title	Description	photo_link	category	price	url	seller_type	seller_name	listing_type	pet_type
24	      cross with bengal	      7 kittens 2 male 5 female used to other cats and dogs 2 tabby and white 3 black 1 tuxedo and one grey	      https://assets.pets4homes.co.uk/image/6dbd456d-38fb-49fc-a6e5-06985c132501/image_wm/image.webp	      Pets > Cats > Burmese	225	        /classifieds/vd-exwy6c-cross-with-bengal-kirkcaldy/	          Person	          Lynda L.	sale	cats
25	      2 Ragdoll kittens ready in 1 week 	      Two seal point boys left From a litter of 4 🌈\n\nThey’re health checked and wormed, mum is seal point & dad is blue point \n\nIn person they’re fantastic 😍 I honestly never saw such beautiful faces with	      https://assets.pets4homes.co.uk/image/0ecf275e-1669-4d3b-be4d-c95fce059319/image_wm/image.webp	      Pets > Cats > Ragdoll	700	        /classifieds/tv7vnajvl-2-ragdoll-kittens-ready-in-1-week-forfar/	          Person	          Edyta O.	sale	cats
26	      Black Cade / pet lambs	      Black, bottle fed ewe lamb by half Texel ram (shown in 2nd photo - also for sale) and her Shetland Mum (has old \nmastitis - not milking) with two other bottle fed black lambs. Price £50 each or £ 150 	      https://assets.pets4homes.co.uk/image/0becc49f-5713-4046-8f05-ffcd22c09256/image_wm/image.webp	      Pets > Livestock > Sheep	0	        /classifieds/iewj6k3he-black-cade-pet-lambs-cupar/	          Organization	          Christine C.	sale	livestock
27	      Gorgeous loving 15.2 TB Ex racer 	      15.2  TB Bay mare \n\nCurrently we have Alice what is a lovely just turned 11 bay mare for sale, we bought her form a dealer expecting she wouldn’t be as green as she was but unfortunately over the last	      https://assets.pets4homes.co.uk/image/37581600-80e9-4639-8604-d5a545a8871e/image_wm/image.webp	      Pets > Horses > English Thoroughbred	2500	        /classifieds/jx-hntgg-gorgeous-loving-152-tb-ex-racer-perth/	          Person	          Euan I.	sale	horses
28	      Cayuga ducklings 	      Beautiful cayuga ducklings\nBred from great quality dark laying girls, drake from exhibition stock, no white feathers\nUnsexed\nSold in pairs (£25) for 2\nWill require a heat source for the next few weeks	      https://assets.pets4homes.co.uk/image/6a949fb1-23c0-4dde-a6b4-6b17c74f214d/image_wm/image.webp	      Pets > Poultry > Ducks	12	        /classifieds/arxa0lcuf-cayuga-ducklings-kirkcaldy/	          Person	          Amanda S.	sale	poultry
29	      For stud in Scotland, excellent health scores	      We would like to introduce Loki, our family pet. He is a dark Golden Retriever with an excellent temperament his hip score is(5,2) his elbows are (0,0) for a total o elbow score and a perfect 0 score 	      https://assets.pets4homes.co.uk/image/7a359463-ee50-463e-a35c-11ed029a03d5/image_wm/image.webp	      Pets > Dogs > Golden Retriever	500	        /classifieds/3137501-for-stud-golden-retriever-excellent-health-scores-glenrothes/	          Person	          Geoffrey M.	stud	dogs
30	      Kc reg beautiful blue PROVEN	      PROVEN blue weimeraner for stud , 100% proven , the best looking blue weim your likely to ever see  ,all his matings have provided big healthy pups  , he has excellent pedigree (11 champions) which ca	      https://assets.pets4homes.co.uk/image/0b3fb330-4875-48e0-ad7b-078dbec8b289/image_wm/image.webp	      Pets > Dogs > Weimaraner	700	        /classifieds/1957577-kc-reg-beautiful-blue-proven-broxburn/	          Organization	          Parks	stud	dogs
31	      jack russell stud 	      working jack russel for stud , great with other dogs and kids , has been brought up in family home great temperament. any more information please ask	      https://assets.pets4homes.co.uk/image/0b18d413-cd59-4d35-93d8-0d36df3ff9a0/image_wm/image.webp	      Pets > Dogs > Jack Russell	300	        /classifieds/3yhy21rq-jack-russell-stud-dundee/	          Organization	          lee	stud	dogs
32	      Working Cockers for Stud	      Riveroll Blackjack \nBlack and white\nApprox 15kg\nHas had test awards this season\nKeepers dog, turns his paw to any job\nKind dog, lives in the house.\nHas preduce a cracking litter of Black and white & l	      https://assets.pets4homes.co.uk/image/8cb9dc26-6586-4376-8528-63dba337685c/image_wm/image.webp	      Pets > Dogs > Cocker Spaniel	300	        /classifieds/i-nizd4zo-working-cockers-for-stud-perth/	          Person	          Charlotte  W.	stud	dogs
33	      stud	      looking to stud my bullmasitt x American bulldog. very good natured dog brilliant with other dogs and has been round kids since a puppy have a 4 year old at home at the the best of pals and is good wi	      https://assets.pets4homes.co.uk/image/59c9dad0-86a5-4191-b7a9-12874d81d18b/image_wm/image.webp	      Pets > Dogs > Bullmastiff	350	        /classifieds/hmn2c2gio-stud-arbroath/	          Person	          sarah b.	stud	dogs
34	      KC Blue Smooth Coat Chihuahua	      KING Available for stud duties. Well proven with over 20 litters. King carries Tan Points, Solid Colour, Chocolate, Cream & Long Coat. Excellent Health. Both of his parents are Russian and of excellen	      https://assets.pets4homes.co.uk/image/584db3f3-7356-4467-8488-a01ed9a37c4a/image_wm/image.webp	      Pets > Dogs > Chihuahua	200	        /classifieds/qmdnigsyu-kc-blue-smooth-coat-chihuahua-blairgowrie/	          Organization	          Lou Lai	stud	dogs
35	      4 champions in his kc enhanced pedigree	      Gorgeous black pug carries the platinum gene. D.N.A TESTED for all medical conditions as Clear. Also BOAS TESTED Grade 1. Great nature .Only interested in K.C Registered female pug with no health issu	      https://assets.pets4homes.co.uk/image/ba4eda48-a813-41e7-a710-d87c7a8ce700/image_wm/image.webp	      Pets > Dogs > Pug	200	        /classifieds/3499179-4-champions-in-his-kc-enhanced-pedigree-burntisland/	          Person	          Karen K.	stud	dogs
36	      beautiful chihuahua for stud	      If you are looking for the perfect stud chihuahua, then look no further. This is Charlie, He has the most stunning , beautiful and smooth coat He is healthy happy dog, loves playing and children.Very 	      https://assets.pets4homes.co.uk/image/3c59a49d-96ed-4ec3-aa98-b06804cc379a/image_wm/image.webp	      Pets > Dogs > Chihuahua	200	        /classifieds/z46oqm4zu-beautiful-chihuahua-for-stud-glenrothes/	          Person	          Jade M.	stud	dogs
