	Title	Description	photo_link	category	price	url	seller_type	seller_name	listing_type	pet_type
104	      koi carp for sale	      Looking for a new loving home for my koi carp! They vary in size from 12”-19”\nlike them all to go together. I have had them for over 8 years and they have had the best care, they were imported from Ja	      https://assets.pets4homes.co.uk/image/f3c46b76-2fe2-48bf-9ef9-987a1d2ec69b/image_wm/image.webp	      Pets > Fish > Koi Carp	1400.0	        /classifieds/bh3dzaij-koi-carp-for-sale-harlow/	          Person	          Kyle R.	sale	fish
105	      Tiger Oscar pair 	      Tigers Oscar pair needs to be gone together asap they’re very healthy and very very active fish must be sold together 	      https://assets.pets4homes.co.uk/image/7ccf99a5-67e5-4227-94ad-7221da934cef/image_wm/image.webp	      Pets > Fish > Cichlids	30.0	        /classifieds/3kc8nab4u-tiger-oscar-pair-ilford/	          Person	          RJohnstone J.	sale	fish
106	      geophagus sp. rio tapajós 'red head	      here I have some geophgas red head juvenile for sale size around 1.5 inches bred by myself I have attached their parents photos to show how nice when they grow big 8 pounds each \ncollection in Cambrid	      https://assets.pets4homes.co.uk/image/459a0dfe-cbe5-47a2-ab0a-bd3d641442e6/image_wm/image.webp	      Pets > Fish > Cichlids	8.0	        /classifieds/itirjf-k0-geophagus-sp-rio-tapajos-red-head-cambridge/	          Person	          Yiukwan W.	sale	fish
107	      20 guppy/endler fry	      I have 20 guppy / endler fry for sale, these are fry and not sexable, please make sure you have nothing that will eat them. Collection from Luton.	      https://assets.pets4homes.co.uk/image/08e79102-9800-472d-a51a-940aba468c1e/image_wm/image.webp	      Pets > Fish > Live Bearers	10.0	        /classifieds/jxwgjczk3-20-guppy-endler-fry-luton/	          Person	          Julie W.	sale	fish
108	      GLO TIGER BARB GREEN & RED COLOR GLOFISH	      PRISE FOR ONE FISH. COLLECTION ONLY E112\nGlofish barb is an artificial form of the popular aquarium fish of the Sumatran barb (Puntigrus tetrazona), the distinguishing feature of which is fluorescence	      https://assets.pets4homes.co.uk/image/201c574c-00ab-46b6-9cbb-3decdbe5bdc5/image_wm/image.webp	      Pets > Fish > Barbs	10.0	        /classifieds/e3xy-ebq4-glo-tiger-barb-green-red-color-glofish-london/	          Organization	          Michellepride	sale	fish
109	      VERY RARE !!! DANIO - RERIO GLOFISH ZEBRAFISH	      PRICE FOR ONE FISH. COLLECTION ONLY E112\n LIVE DANIO - RERIO GLOFISH. ZEBRAFISH. VERY RARE SELECTED FISH. SIZE 4 cm. Price for the one fish. \nFISH LIVES IN A PACK. THE NUMBER OF FISHES IN A SHOT MUST 	      https://assets.pets4homes.co.uk/image/095bba18-33ff-4663-ab30-b087ec0e51de/image_wm/image.webp	      Pets > Fish > Danios	8.0	        /classifieds/xpqhyokln-very-rare-danio-rerio-glofish-zebrafish-london/	          Organization	          Michellepride	sale	fish
110	      Assorted Guppies/Endler guppies	      They are healthy and well looked after. Males and females with beautiful colourings (1£ each).\nGuppies are very easy to keep and great community fish, getting along with many other like tempered fish.	      https://assets.pets4homes.co.uk/image/30270386-4a39-4b51-98e1-c065df7a9a7a/image_wm/image.webp	      Pets > Fish > Live Bearers	1.0	        /classifieds/nd5fffw4f-assorted-guppies-endler-guppies-cambridge/	          Person	          Diogo M.	sale	fish
111	      Red cherry ,blue ,orange cherry shrimps for sale	      1.50 pounds each Juvenile size 1 to 1.5 cm kept in tap water very easy shrimps to keep collection in burwel Cambridge or can be post for extra 10 pounds  any questions please message me	      https://assets.pets4homes.co.uk/image/2c4b2ff9-caf5-4ce9-92d9-f3c72e68aed3/image_wm/image.webp	      Pets > Fish > Shrimps	1.5	        /classifieds/3214076-red-cherry-blue-orange-cherry-shrimps-for-sale-cambridge/	          Person	          Yiukwan W.	sale	fish
112	      albino Bristlenose pleco	      here I have albino Bristlenose pleco for sale bred by myself size from 1.5 to 2 inches 3 pounds each feeding fish food and veg \ncollection in Burwell \ncan be post for extra \nany questions please messa	      https://assets.pets4homes.co.uk/image/f8f65b90-0d84-49eb-86e5-c0e31cdd2f2f/image_wm/image.webp	      Pets > Fish > Plecos	3.0	        /classifieds/4nir7qkvl-albino-bristlenose-pleco-cambridge/	          Person	          Yiukwan W.	sale	fish
113	      Blue lobster	      Is about 10 cos now and a bit too big for my tank as he can now reach the fish thatvare higher in the tank,\nFree to a good home	      https://assets.pets4homes.co.uk/image/444ffa46-caf5-4923-bc9a-8da932dc1903/image_wm/image.webp	      Pets > Fish > Lobsters	0.0	        /classifieds/jv3zombt2-blue-lobster-london/	          Person	          James M.	adoption	fish
114	      Home wanted for Sailfin 	      Home needed for my sailfin, he’s currently about 5in and I only have a 30l tank. \nI didn’t realise they get as big as they do and I don’t want a huge tank. \nHe’s currently living with my betta and the	      https://assets.pets4homes.co.uk/image/49e89a73-de72-484c-9eb1-c68d02cf3680/image_wm/image.webp	      Pets > Fish > Plecos	0.0	        /classifieds/cuvoznzgt-home-wanted-for-sailfin-stevenage/	          Person	          Claire M.	adoption	fish
